Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_LcV,tf_Si,tf_skw,wf_MaxAmpNorm,wf_MaxAmp,wf_MaxAmpTime,wf_MinAmpNorm,wf_MinAmp,wf_MinAmpTime,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_OnsetTime,wf_End,wf_EndTime,wf_Crossing,wf_CrossingTime,wf_Pk10,wf_Pk10Time,wf_Pk90,wf_Pk90Time,wf_Pk50,wf_Pk50Time1,wf_Pk50Time2,wf_Tr10,wf_Tr10Time,wf_Tr90,wf_Tr90Time,wf_Tr50,wf_Tr50Time1,wf_Tr50Time2,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_EndSlopeTau,key,ResponsiveUnit
19-09-30_YC018,515,165,27851,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[8, 9, 10]",27851,4,24.42,13.32,5,0.0,0.0,0.0,2,"[55, 41]","[5.522461, -14.480469]",1,35.481,0.035,0,0.012,7.069,0.505,0.447,0.609,0.541,0.284,13.329,-0.183,0.024,1.158,0.5287812,6.73,2.43,-1.0,-12.73,2.0,0.43,0.35552077596063514,0.27,-0.031201337000000006,1.7,0.10978743,2.9,-0.0035487430905585954,2.2844099616435325,0.05287811756134034,2.29314334933407,0.475903058052063,2.399216992969228,0.2643905878067017,2.33,2.6855207759606348,-0.1,2.2666917491988503,-0.9,2.033076552999161,-0.5,1.9,2.17,0.529,-6.982204372629581,3.826394296933228,-1.1299014277328303,0.10607364363515748,0.13685665066593036,0.2336151961996893,0.2666917491988503,0.27548587271591546,19-09-30_YC018-515,-1
19-09-30_YC018,53,35,9923,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",9923,0,8.55,17.29,0,0.0,0.0,0.0,2,"[52, 42]","[20.345703, -34.66504]",1,14.856,0.104,0,0.024,7.268,0.395,0.335,0.659,0.414,0.183,3.573,-0.317,0.015,0.6829999999999999,0.7783793000000001,25.86,2.37,-1.0,-33.22,2.03,0.34,0.3288725481498682,0.24,-0.030276643,1.83,0.075626746,2.83,0.018378392909134345,2.218259997688812,0.07783793210983278,2.2270444574459995,0.7005413889884949,2.3202680095671493,0.3891896605491638,2.27,2.5988725481498682,-0.1,2.2058908433233704,-0.9,2.0914287678751817,-0.5,1.93,2.17,0.778,-6.464497553996559,6.537211657437669,-1.8040650297914431,0.09322355212114974,0.14295554255400056,0.1144620754481882,0.17589084332337013,0.2195741419650092,19-09-30_YC018-53,-1
19-09-30_YC018,598,105,5073,19,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",5030,4,5.37,17.55,0,0.0,0.0,0.0,2,"[50, 41]","[39.99673, -85.5823]",1,80.684,0.024,0,0.004,4.581,1.046,0.963,1.813,1.938,1.26,24.877,-0.569,0.252,2.407,0.59767103,44.73,2.3,-1.0,-74.84,2.0,0.3,0.4882898107741851,0.16999999999999993,-0.14803971,1.5,0.22698021,2.77,0.04880481797017238,2.136779766657488,0.059767103195190435,2.145195982057297,0.5379039287567139,2.2162097725315424,0.2988355159759521,2.17,2.658289810774185,-0.1,2.120659432297205,-0.9,2.031198148175299,-0.5,1.9,2.07,0.598,-5.000427649134685,6.756971207017613,-0.992432652742832,0.07101379047424583,0.15480401794270324,0.08946128412190646,0.12065943229720545,0.39349813801943295,19-09-30_YC018-598,-1
19-09-30_YC018,6,6,1441,19,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[14, 15, 16]",1367,1,1.23,26.27,0,0.0,0.0,0.0,2,"[41, 27]","[-84.18832, 21.032772]",1,2.154,0.7090000000000001,1,0.149,7.176,0.779,0.718,0.649,0.913,0.634,2.099,-1.642,0.062,0.754,0.26501182,22.51,3.0,-1.0,-84.96,2.0,1.0,0.4724478251525204,0.4699999999999998,-0.015741408000000002,1.73,-4.2598498e-07,3.47,0.007550008245891501,2.6321530147117507,0.02650118172168732,2.6562140591743746,0.23851063549518586,2.9480859282400584,0.13250590860843658,2.77,3.2424478251525204,-0.1,2.559089458255156,-0.9,2.086574823518515,-0.5,1.83,2.3,0.265,-2.4050006936321333,1.391049579107804,-0.5617902537573982,0.29187186906568385,0.3437859408256254,0.4725146347366414,0.5590894582551562,0.2241263338715223,19-09-30_YC018-6,-1
19-09-30_YC018,602,25,7016,14,"[0, 1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18]",2,"[17, 18]",4842,22,6.38,11.35,3,0.06,0.0,0.02,2,"[52, 41]","[18.404911, -30.144928]",1,20.453,0.077,0,0.015,6.386,0.708,0.654,1.12,0.8170000000000001,0.542,10.908,-0.461,0.052000000000000005,1.6980000000000002,0.7244757,20.68,2.37,-1.0,-28.55,2.0,0.37,0.3357733402403493,0.2599999999999998,-0.06598275,1.53,0.02302501,2.83,-0.013033607443507927,2.192043727851761,0.07244756817817688,2.202187230858341,0.6520281136035919,2.3030375470292785,0.3622378408908844,2.23,2.5657733402403493,-0.1,2.18206193850948,-0.9,2.0409408572323366,-0.5,1.87,2.13,0.7240000000000001,-4.470641348824834,5.788443320419973,-1.9263640377039264,0.10085031617093776,0.16781276914165932,0.1411210812771433,0.18206193850947994,0.21000424347792213,19-09-30_YC018-602,-1
19-09-30_YC018,692,202,11909,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",11909,0,13.77,16.19,3,0.01,0.0,0.0,4,"[38, 47, 41, 60]","[15.057617, 22.139648, -44.848633, -8.663086]",1,41.389,0.042,0,0.006999999999999999,5.422999999999999,0.579,0.488,1.394,0.653,0.391,16.699,-0.331,0.037000000000000005,3.507,0.49621356,21.92,2.2,-1.0,-44.18,2.0,0.2,0.12488410212975998,0.13000000000000012,-0.016379109,1.53,-0.15535083,2.73,0.03458889900370926,2.1259144872454785,0.049621355533599865,2.130289430925346,0.44659219980239867,2.176376930353737,0.2481067776679993,2.17,2.29488410212976,-0.1,2.116595752873259,-0.9,2.0330222363488275,-0.5,1.97,2.1,0.496,-10.439750513969335,8.765661843544661,-2.241800179164776,0.04608749942839109,0.06971056907465423,0.08357351652443157,0.11659575287325907,-2.575344645505398,19-09-30_YC018-692,-1
19-09-30_YC018,702,252,20238,18,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",3,"[16, 17, 18]",20136,3,32.13,15.99,62,0.09,0.0,0.03,2,"[42, 51]","[-23.02472, 4.091835]",1,45.01300000000001,0.023,0,0.012,5.33,0.409,0.282,0.915,0.443,0.23,10.395,-0.154,0.02,3.681,0.24366064,5.34,2.33,-1.0,-21.93,2.03,0.3,0.5496691034562762,0.15999999999999992,-0.016294628000000002,1.83,0.08531089,2.77,-0.004018418786531286,2.2022044990412466,0.0243660643696785,2.211742842864465,0.21929457932710647,2.260991579974795,0.12183032184839247,2.23,2.779669103456276,-0.1,2.1857792247011694,-0.9,2.0758505906960982,-0.5,1.97,2.13,0.244,-8.75964883319188,5.143994652932376,-0.3367854117003932,0.049248737110330065,0.11825715713553507,0.10992863400507114,0.15577922470116956,0.42563794048569337,19-09-30_YC018-702,-1
19-09-30_YC018,725,102,149422,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",149422,3,126.24,12.21,887,0.02,0.01,0.03,2,"[50, 41]","[11.62793, -49.5625]",1,132.968,0.006999999999999999,0,0.006,6.714,0.242,0.192,0.251,0.246,0.073,13.831,-0.047,0.006,1.5530000000000002,0.2425322,11.5,2.3,-1.0,-47.41,2.0,0.3,0.40012702740395856,0.17000000000000015,-0.09613318,1.77,0.08411853,2.77,-0.007856764292971427,2.1756209859999225,0.02425321936607361,2.1835052317347117,0.21827897429466248,2.2293448774489293,0.12126609683036806,2.2,2.6001270274039587,-0.1,2.157268667166355,-0.9,2.042194146624347,-0.5,1.93,2.1,0.243,-6.913170294883928,5.255116839017108,-0.4978058714564745,0.04583964571421717,0.11649476826528815,0.11507452054200762,0.1572686671663548,0.3855860374421822,19-09-30_YC018-725,-1
19-09-30_YC018,728,174,129481,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",129481,0,111.68,14.45,254,0.01,0.0,0.01,2,"[39, 52]","[-70.44629, 6.073242]",1,122.918,0.008,0,0.005,6.8729999999999976,0.238,0.16899999999999998,0.337,0.244,0.079,12.542,-0.065,0.006,1.395,0.10338655,6.95,2.4,-1.0,-67.24,1.93,0.47,0.6827806340529965,0.19999999999999973,-0.16516723,1.7,0.0042622453,3.17,0.05975687531213447,2.1547930382950904,0.010338655114173893,2.1630656847405496,0.093047896027565,2.255934962397881,0.05169327557086945,2.17,2.8527806340529964,-0.1,2.08707160759106,-0.9,1.9791106688962607,-0.5,1.83,2.03,0.103,-6.393048167228716,5.310431124744662,-0.10264521440515267,0.09286927765733123,0.2369343152594503,0.10796093869479906,0.1570716075910601,0.3005681864618713,19-09-30_YC018-728,-1
19-09-30_YC018,729,189,187885,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",187885,0,166.01,20.79,0,0.0,0.0,0.0,2,"[41, 52]","[-59.810547, 14.192383]",1,181.648,0.005,0,0.004,6.711,0.207,0.152,0.342,0.211,0.058,13.401,-0.058,0.004,1.659,0.29193637,16.62,2.37,-1.0,-56.92,2.0,0.37,0.5307910066846642,0.32999999999999985,-0.22084422,1.67,0.1386633,2.83,0.0005439313908779664,2.2176503298670442,0.029193636775016782,2.2271976358177707,0.26274273097515105,2.2994587349134026,0.14596818387508392,2.27,2.800791006684664,-0.1,2.196493163053437,-0.9,2.0475093065270964,-0.5,1.8,2.13,0.292,-2.1143078258186043,4.345674718410816,-0.4372741639477177,0.07226109909563139,0.1428023641822289,0.14898385652634086,0.19649316305343725,0.4303439163220776,19-09-30_YC018-729,-1
19-09-30_YC018,730,187,155488,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",155488,0,138.52,15.68,142,0.0,0.0,0.0,2,"[40, 52]","[-102.81836, 25.848633]",1,150.69799999999995,0.006999999999999999,0,0.004,6.855,0.199,0.136,0.321,0.203,0.058,11.16,-0.058,0.004,1.519,0.29740596,28.72,2.37,-1.0,-96.58,1.97,0.4,0.5584110817131571,0.27,-0.24637553,1.73,0.14449209,2.83,-0.004187492426563827,2.2140144610033947,0.02974059581756592,2.222083414584904,0.2676653623580933,2.305357135764226,0.1487029790878296,2.27,2.8284110817131567,-0.1,2.1924320829338884,-0.9,2.01195703345004,-0.5,1.83,2.1,0.297,-4.010801402659255,3.9404683658715727,-0.41036268476323057,0.08327372117932219,0.14791658541509636,0.1804750494838485,0.2224320829338884,0.4534634660160273,19-09-30_YC018-730,-1
19-09-30_YC018,732,255,39506,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[0, 1, 2]",39506,1,46.21,14.22,34,0.01,0.0,0.01,2,"[39, 45]","[10.7142935, -11.24101]",1,61.69600000000001,0.015,0,0.012,4.749,0.35700000000000004,0.135,0.8190000000000001,0.389,0.215,13.396,-0.131,0.019,3.352,0.9379468,10.77,1.93,-1.0,-11.48,2.13,0.2,0.09999999999999988,0.2400000000000002,0.03720953,1.47,-0.07171777,2.53,-0.04442989315681405,2.005887785201026,0.09379467964172364,2.005887785201026,0.8441521167755127,1.9058877852010256,0.4689733982086182,1.87,1.97,-0.1,2.0115804374123645,-0.9,2.068520871297349,-0.5,2.03,2.27,0.938,-12.359395666191206,2.9320716428366778,0.0,0.10000000000000007,0.07588778520102601,0.056940433884984376,0.11841956258763542,0.1633210628289968,19-09-30_YC018-732,-1
19-09-30_YC018,735,68,27650,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[5, 6, 7]",27650,0,24.0,12.49,28,0.02,0.0,0.02,4,"[39, 47, 42, 58]","[20.180664, 16.09082, -56.001953, -6.1865234]",1,25.089,0.04,0,0.03,6.6320000000000014,0.193,0.15,0.229,0.195,0.049,1.823,-0.066,0.004,1.582,0.4069141,21.72,1.93,-1.0,-53.37,2.03,0.1,0.030000000000000027,0.09999999999999988,-0.02240657,1.83,-0.104583025,2.7,0.0,1.955024238584365,0.04069140851497649,1.955024238584365,0.3662226766347885,1.905024238584365,0.2034570425748825,1.9,1.93,-0.1,2.08,-0.9,2.03,-0.5,1.97,2.07,0.407,-18.409748677466354,9.15976853976989,-1.2858138093120088,0.05000000000000005,0.02502423858436509,0.049999999999999815,-0.049999999999999815,0.2756956589152207,19-09-30_YC018-735,-1
19-09-30_YC018,85,60,22505,9,"[4, 8, 9, 14, 15, 16, 17, 18, 19]",2,"[8, 9]",22504,2,232.05,14.09,91,0.05,0.0,0.0,2,"[38, 54]","[-83.38794, 10.952414]",1,236.394,0.004,0,0.004,6.0429999999999975,0.065,0.048,0.147,0.066,0.006999999999999999,2.251,-0.025,0.0,1.683,0.17508829,14.1,1.63,-1.0,-80.51,1.9,0.27,0.1299999999999999,0.2,0.00038396197,1.5,0.021711797,2.93,0.01607595152275014,1.7280629397143137,0.017508828639984132,1.7280629397143137,0.15757945775985718,1.5930629397143137,0.08754414319992065,1.57,1.7,-0.1,1.7448037989609642,-0.9,1.8530978188148624,-0.5,1.8,2.0,0.175,-5.2883710810435165,4.031528495413399,-0.2262639201922408,0.135,0.09806293971431357,0.10829401985389844,0.15519620103903595,0.09783853799788422,19-09-30_YC018-85,-1
19-09-30_YC018,91,60,8922,4,"[15, 16, 18, 19]",2,"[19, 18]",6543,11,82.19,13.09,7,0.02,0.0,0.01,2,"[38, 53]","[-46.84131, 8.061035]",1,171.985,0.005,0,0.004,4.49,0.35200000000000004,0.081,1.491,0.415,0.273,18.364,-0.21,0.028,2.476,0.20617804,7.95,2.4,-1.0,-38.56,1.9,0.5,0.495445489063528,0.30000000000000004,-0.029229991,1.73,0.08198063,2.87,0.014740070700884247,2.2134903409608704,0.02061780393123627,2.2238310613401,0.1855602353811264,2.2830330956724976,0.10308901965618134,2.27,2.765445489063528,-0.1,2.181798551758797,-0.9,2.0066028805528573,-0.5,1.8,2.1,0.206,-6.113122256247556,3.16361431537341,-0.2413798623528831,0.05920203433239779,0.17616893865990013,0.17519567120593926,0.28179855175879664,0.3325779936787325,19-09-30_YC018-91,-1
19-09-30_YC018,94,65,189929,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",189930,1,159.56,16.71,12,0.0,0.0,0.0,2,"[50, 40]","[38.510742, -128.17871]",1,164.928,0.006,0,0.005,6.59,0.139,0.115,0.134,0.14,0.023,5.879,-0.026,0.002,0.69,0.35509425,42.85,2.3,-1.0,-120.66,1.97,0.33,0.4235934999497744,0.26463618791820176,-0.13503183,1.47,0.015976705,3.27,-0.021911223249551803,2.1653638120817984,0.035509425401687625,2.1726582433786183,0.3195848286151886,2.240997477314732,0.1775471270084381,2.2,2.6235934999497745,-0.1,2.1490430751114675,-0.9,2.0118939886037444,-0.5,1.8353638120817983,2.1,0.355,-1.9081913941615318,5.4062103661129415,-0.6249723835037901,0.06833923393611352,0.12734175662138147,0.13714908650772314,0.17904307511146755,0.3654917097481368,19-09-30_YC018-94,-1
19-10-01_YC017,138,125,50358,11,"[6, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",27531,22,44.15,11.48,38,0.02,0.0,0.03,2,"[36, 43]","[6.4472656, -22.763672]",1,73.266,0.017,0,0.006,6.9179999999999975,0.728,0.698,0.741,0.831,0.555,42.948,-0.179,0.052000000000000005,1.3159999999999998,0.2610464,5.8,1.83,-1.0,-22.22,2.07,0.24,0.1299999999999999,0.2,-0.0043374505,1.7,-0.012182321,3.9,-0.0011136458648406122,1.9184893463604729,0.02610464096069336,1.9184893463604729,0.23494176864624025,1.7984893463604728,0.1305232048034668,1.77,1.9,-0.1,1.9307930545376528,-0.9,2.018471117407787,-0.5,1.97,2.17,0.261,-6.781249390166888,4.80552278595529,-0.1418296441567958,0.11999999999999987,0.08848934636047256,0.08767806287013412,0.13920694546234702,0.38637007626257214,19-10-01_YC017-138,-1
19-10-01_YC017,145,126,6248,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[1, 0, 2]",6248,0,6.24,12.77,0,0.0,0.0,0.0,3,"[32, 39, 35]","[22.6287, 6.0366063, -65.79891]",1,11.862,0.109,0,0.031,6.269,0.652,0.5920000000000001,0.95,0.7390000000000001,0.467,6.279,-0.3720000000000001,0.044,2.303,0.33652508,22.26,1.7,-1.0,-66.15,1.8,0.1,0.030000000000000027,0.06000000000000005,-0.033005692,1.63,-0.213852,2.43,0.0,1.7227754657173202,0.03365250825881958,1.7227754657173202,0.30287257432937625,1.6727754657173202,0.1682625412940979,1.67,1.7,-0.1,1.85,-0.9,1.8,-0.5,1.77,1.83,0.337,-15.25142245196006,8.86478312313558,-0.6385101209050366,0.05000000000000005,0.022775465717320253,0.05000000000000005,-0.05000000000000005,0.6231470449837869,19-10-01_YC017-145,-1
19-10-01_YC017,151,127,56257,2,"[17, 18]",2,"[17, 18]",9742,26,86.06,10.6,27,0.02,0.0,0.02,1,[48],[17.646973],1,94.392,0.013,0,0.005,6.492000000000001,0.711,0.669,0.887,0.8140000000000001,0.54,49.972,-0.185,0.051,1.802,0.4173920999999999,37.31,2.27,-1.0,-89.4,1.93,0.34,1.0234676884688336,0.08449070760736066,-0.37491322,1.6,0.12378913,3.4,0.023135941860930043,2.11550929239264,0.04173921048641205,2.125254084945379,0.3756528943777085,2.186880843753398,0.20869605243206024,2.17,3.1934676884688336,-0.1,2.098835724533716,-0.9,1.9917025276981823,-0.5,1.9455092923926391,2.03,0.417,-1.5247374773025557,6.076350039507773,-0.3769490350689467,0.06162675880801904,0.14474591505462087,0.10713319683553336,0.16883572453371598,0.9037387816154138,19-10-01_YC017-151,-1
19-10-01_YC017,156,129,166228,19,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",158672,13,156.75,12.23,1234,0.03,0.01,0.04,2,"[42, 52]","[-67.86719, 11.457031]",1,180.742,0.005,0,0.004,6.4179999999999975,0.294,0.188,0.465,0.306,0.126,26.313,-0.07400000000000001,0.01,2.13,0.18723147,11.86,2.43,-1.0,-63.35,2.03,0.4,1.0577308086388086,0.27,-0.22667927,1.6,0.045959085,3.5,-0.00022972077042481,2.2637425368997404,0.01872314661741257,2.2734144893954684,0.1685083195567131,2.331518386491748,0.09361573308706284,2.3,3.3577308086388085,-0.1,2.2279598467656547,-0.9,2.0808139752572035,-0.5,1.9,2.17,0.187,-3.544795513153088,4.26226236097724,-0.03670107179183092,0.05810389709627994,0.1565855106045322,0.14714587150845124,0.19795984676565487,0.7951459124050722,19-10-01_YC017-156,-1
19-10-01_YC017,161,131,147997,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 18, 19]",147997,2,127.27,13.13,166,0.0,0.0,0.01,2,"[41, 52]","[-82.81348, 20.297852]",1,145.878,0.006999999999999999,0,0.004,7.007999999999999,0.329,0.27,0.398,0.34,0.13,24.63300000000001,-0.075,0.01,1.206,0.24669091,20.11,2.33,-1.0,-81.52,2.0,0.33,0.9372351737983976,0.23,-0.19985276,1.77,0.06865521,3.47,0.0029045846377757714,2.181279156945505,0.024669091403484347,2.1904383136417005,0.2220218226313591,2.253926381219199,0.12334545701742172,2.23,3.1672351737983977,-0.1,2.156369790388272,-0.9,2.0326942921333884,-0.5,1.87,2.1,0.247,-2.9710995184408624,5.457959542358637,-0.3000655664994414,0.0634880675774987,0.13956168635829955,0.12367549825488355,0.15636979038827192,0.8742708714483021,19-10-01_YC017-161,-1
19-10-01_YC017,175,142,26786,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[1, 0, 2]",26786,6,23.67,11.69,3,0.0,0.0,0.0,3,"[41, 50, 45]","[24.24414, 3.9345703, -43.11621]",1,29.488000000000003,0.038,0,0.016,6.997000000000001,0.313,0.253,0.479,0.32299999999999995,0.121,5.206,-0.14300000000000002,0.009000000000000001,1.193,0.413434,14.39,2.0,-1.0,-34.8,2.13,0.13,0.09999999999999988,0.10000000000000007,0.015627958,1.77,-0.13257907,2.83,-0.03326948126405044,2.0538935414594266,0.04134339988231659,2.0538935414594266,0.3720905989408493,1.9888935414594269,0.20671699941158286,1.93,2.03,-0.1,2.195,-0.9,2.13,-0.5,2.1,2.2,0.413,-11.704025032191439,8.183635283133073,-0.8863106460852854,0.06499999999999995,0.0538935414594266,0.06499999999999995,-0.06499999999999995,1.0038964567536866,19-10-01_YC017-175,-1
19-10-01_YC017,186,147,33694,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",33694,0,34.14,20.92,49,0.03,0.0,0.0,2,"[38, 42]","[29.951172, -42.40918]",1,50.299,0.025,0,0.009000000000000001,6.791,0.37,0.31,0.6409999999999999,0.386,0.163,11.495,-0.168,0.013,1.4880000000000002,0.85814816,30.85,1.9,-1.0,-35.95,2.03,0.13,0.09999999999999988,0.13000000000000012,0.028183246,1.77,-0.18959165,2.67,-0.022716021472031004,1.9625225646092697,0.08581481575965882,1.9625225646092697,0.7723333418369294,1.8975225646092704,0.4290740787982941,1.83,1.93,-0.1,2.095,-0.9,2.03,-0.5,1.97,2.1,0.858,-17.443257107816876,6.766181085901011,-0.639378831790381,0.06499999999999995,0.06252256460926997,0.06499999999999995,-0.06499999999999995,1.0022619249653606,19-10-01_YC017-186,-1
19-10-01_YC017,192,150,57165,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[3, 4, 5]",57165,0,52.66,31.97,0,0.0,0.0,0.0,2,"[55, 45]","[71.36328, -153.45215]",1,66.564,0.016,0,0.008,6.6229999999999976,0.482,0.42,0.54,0.514,0.263,22.279,-0.117,0.022,1.777,0.4926571,69.47,2.53,-1.0,-141.0,2.2,0.33,0.3770499090221535,0.2999999999999998,-0.057137284,1.73,0.06384138,3.0,0.0012452170619715874,2.366884096315185,0.049265709519386296,2.3762462438235583,0.4433913856744766,2.461227698044364,0.24632854759693146,2.4,2.7770499090221534,-0.1,2.3484220454410982,-0.9,2.230989115172348,-0.5,2.0,2.3,0.493,-3.0281820685872174,5.443587616585939,-1.0648438941531253,0.08498145422080539,0.1537537561764415,0.11743293026875,0.14842204544109805,0.2284726496620576,19-10-01_YC017-192,-1
19-10-01_YC017,204,157,18520,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[1, 0, 2]",18520,0,18.8,21.02,24,0.04,0.0,0.0,4,"[39, 52, 46, 62]","[64.55176, 13.421875, -80.59277, -23.717773]",1,30.489,0.043,0,0.013,6.391,0.375,0.302,0.764,0.396,0.17600000000000002,6.8020000000000005,-0.218,0.015,2.285,0.86038095,67.94,1.93,-1.0,-78.96,2.17,0.24,0.10000000000000007,0.10000000000000007,0.05712318,1.83,-0.21497709,2.83,-0.041449364925932417,2.0497930047835333,0.08603809475898744,2.0497930047835333,0.7743428528308869,1.9297930047835328,0.4301904737949371,1.9,2.0,-0.1,2.29,-0.9,2.17,-0.5,2.13,2.23,0.86,-7.515029592692355,9.007702325726612,-1.9400441466689364,0.1200000000000001,0.1197930047835334,0.1200000000000001,-0.1200000000000001,0.0578845824499761,19-10-01_YC017-204,-1
19-10-01_YC017,206,158,5565,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[7, 8, 9]",5565,11,10.27,13.26,21,,0.0,0.03,3,"[37, 46, 41]","[11.565926, 24.183914, -59.834423]",1,39.497,0.061,0,0.006,5.083,0.517,0.402,1.3969999999999998,0.586,0.339,13.831,-0.398,0.033,3.986,0.340989,19.78,2.2,-1.0,-58.02,2.0,0.2,0.0902033240013882,0.09999999999999988,-0.017591598,1.67,-0.025882088,2.73,-6.397061833825213e-05,2.107573341891686,0.034098899364471434,2.113877060553925,0.3068900942802429,2.1455633585850484,0.17049449682235718,2.13,2.220203324001388,-0.1,2.098064885739876,-0.9,2.028049666290677,-0.5,1.97,2.07,0.341,-9.540096782284351,8.803453503245096,-1.2695901143995567,0.03168629803112344,0.08612293944607519,0.07001521944919853,0.0980648857398756,-1.6155912794354383,19-10-01_YC017-206,-1
19-10-01_YC017,213,162,7213,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",7213,0,6.45,28.59,0,0.0,0.0,0.0,2,"[53, 43]","[76.63391, -103.57708]",1,13.071,0.121,0,0.024,6.943,0.6809999999999999,0.624,0.779,0.7759999999999999,0.502,7.115,-0.391,0.047,1.27,0.8547761999999999,83.01,2.4,-1.0,-97.11,2.07,0.33,0.31330550348717523,0.3000000000000003,-0.052202,1.77,0.016970068,2.87,0.003525595963470421,2.2443605741344674,0.08547762036323547,2.254085897379023,0.7692985832691193,2.3471633679081894,0.42738810181617737,2.3,2.6133055034871746,-0.1,2.2319373774776934,-0.9,2.1208845786052395,-0.5,1.9,2.2,0.855,-1.4641738657293668,6.897991467028862,-2.1261168055204083,0.09307747052916636,0.14591410262097693,0.1110527988724539,0.16193737747769354,0.2006031453130708,19-10-01_YC017-213,-1
