"MFRBlockHz","tf_MedIsi","tf_Entropy","tf_CV2Mean","tf_LvR","Sample","Unit","RespPk","RespGo","RespGr","RespMF","RespMLI","wf_RiseTime","wf_PosDecayTime","wf_FallTime","wf_NegDecayTime","wf_MaxAmpNorm","wf_Duration","wf_PosHwDuration","wf_NegHwDuration","wf_Onset","wf_End","wf_Crossing","wf_Pk10","wf_Pk90","wf_Pk50","wf_PkTrRatio","wf_DepolarizationSlope","wf_RepolarizationSlope","wf_RecoverySlope","Cluster"
12.7,0.053,6.384,0.757,23.337,"19-10-22_YC022",621,0,0,0,0,0,0.030906256,0.073434573,0.073352204,0.083785716,0.28464404,0.17,0.143910112,0.115,-0.002848304,-0.042503037,-0.006127339,0.028464404,0.256179634,0.142322019,0.285,-9.693110087,10.02449766,-1.08951372,1
2.87,0.075,2.496,0.452,4.182,"19-10-22_YC022",624,0,0,0,0,0,0.085,0.064090504,0.085,0.085,0.57651144,0.17,0.1,0.14,0.041148394,0.02126121,-0.022557799,0.057651144,0.518860298,0.288255721,0.577,-11.01220201,4.517404211,-0.242989926,2
11.75,0.054,6.205,0.692,12.037,"19-10-22_YC022",687,0,0,0,0,0,0.033178476,0.053769314,0.063489893,0.095168796,0.34231806,0.16,0.137376993,0.1,-0.020369656,-0.022499481,-0.028975413,0.034231806,0.308086252,0.171159029,0.342,-7.866301712,10.22204197,-1.247124657,1
12.73,0.042,5.971,0.878,29.048,"19-10-22_YC022",698,0,0,0,0,0,0.05,0.027618541,0.05,0.05,0.5169428,0.1,0.05,0.1,0.006396647,-0.020525966,0,0.05169428,0.465248519,0.2584714,0.517,-20.03848842,10.07543918,-1.328097992,2
6.88,0.118,7.035,0.685,6.742,"19-10-22_YC022",736,0,0,0,0,0,0.051237603,0.101226199,0.091877028,0.109624961,0.40519384,0.23,0.241752799,0.14,0.001565974,0.003413331,0.019349164,0.040519384,0.364674452,0.202596918,0.405,-10.80318764,7.48990843,-1.164213033,1
10.1,0.04,5.418,0.877,29.315,"19-10-22_YC022",740,0,0,0,0,0,0.044850924,0.057271375,0.076386103,0.090547684,0.42079058,0.16,0.118845404,0.1,-0.02026673,-0.15174857,-0.028559156,0.042079058,0.378711525,0.210395291,0.421,-8.760164691,10.12825787,-1.871710686,2
5.03,0.091,4.8,0.869,12.482,"19-10-22_YC022",741,0,0,0,0,0,0.023490524,0.066761727,0.059411656,0.091588232,0.31082228,0.17,0.143307118,0.1,-0.01403317,0.0199817,0.008445348,0.031082228,0.27974005,0.155411139,0.311,-8.410494245,10.59838764,-0.956475929,2
17.18,0.025,5.539,0.927,53.98,"19-10-22_YC022",754,0,0,0,0,0,0.040104963,0.059961795,0.054591481,0.060006161,0.29253113,0.13,0.126806256,0.1,-0.017491393,-0.064152196,-0.004759968,0.029253113,0.263278019,0.146265566,0.293,-10.56128275,12.25482347,-1.13467746,2
18.38,0.026,5.542,0.997,62.783,"19-10-22_YC022",759,0,0,0,0,0,0.027860288,0.039995661,0.069912585,0.077094345,0.16735381,0.13,0.161344725,0.1,-0.019186735,-0.02600211,-0.005314694,0.016735381,0.150618428,0.083676904,0.167,-10.13542793,10.85006766,-0.571657838,2
6.26,0.12,6.779,0.662,5.689,"19-10-22_YC022",79,0,0,0,0,0,0.082596672,0.143946739,0.093321145,0.128376516,0.6547471,0.3,0.285392848,0.2,-0.03704224,0.04265624,0.031179541,0.065474713,0.589272416,0.327373564,0.655,-5.504933278,6.776172395,-1.854024153,1
17.05,0.013,5.178,1.033,63.383,"19-10-22_YC022",857,0,0,0,0,0,0.046091814,0.116045647,0.086313505,0.120115627,0.26561278,0.26,0.271752549,0.17,-0.010609228,0.050296392,0.009244202,0.026561278,0.239051503,0.132806391,0.266,-7.347085802,6.093598055,-0.661152824,2
14.78,0.025,5.579,0.836,42.677,"19-10-22_YC022",862,0,0,0,0,0,0.046767477,0.090634153,0.062038372,0.068153786,0.37630078,0.17,0.134145974,0.1,-0.001833512,-0.07766386,-0.021825304,0.037630078,0.338670704,0.188150391,0.376,-10.5256901,10.452513,-1.489987211,2
9.21,0.262,4.319,0.901,4.967,"19-10-22_YC022",874,0,0,0,0,0,0.035502914,0.083542493,0.065842078,0.076299106,0.4696101,0.17,0.15978847,0.1,-0.028478594,0.04204893,-0.02060555,0.04696101,0.422649086,0.234805048,0.47,-9.135105535,11.73144816,-1.659406575,1
3.76,0.015,1.915,0.903,69.438,"19-10-22_YC022",89,0,0,0,0,0,0.035449405,0.04264051,0.044488624,0.049453723,0.4821089,0.1,0.109046801,0.06,-0.026468834,-0.08823035,0,0.048210889,0.433898002,0.241054446,0.482,-9.137661762,17.20556434,-1.909759406,2
4.59,0.062,5.291,0.87,14.723,"19-10-22_YC022",918,0,0,0,0,0,0.040771965,0.052785446,0.061404184,0.068226971,0.46086928,0.13,0.119486913,0.06,0.009954692,-0.042541146,0.005852232,0.046086928,0.414782354,0.230434641,0.461,-9.886533094,12.97770972,-1.636495651,2
1.92,0.107,4.986,1.305,51.783,"19-10-22_YC022",939,0,0,0,0,0,0.023045509,0.077422846,0.085862701,0.106330133,0.15992674,0.2,0.110874638,0.1,-0.003635157,-0.014827568,-0.022894109,0.015992674,0.143934068,0.079963371,0.16,-7.589508092,7.84383584,-0.577974114,2
2.56,0.111,5.108,0.664,4.062,"19-10-23_YC022",163,0,0,0,0,0,0.098225498,0.158526037,0.105467031,0.145350552,0.80307037,0.33,0.640637103,0.2,-0.005521871,0.45351875,0.017835827,0.080307037,0.72276333,0.401535183,0.803,-5.222216146,6.698003881,-0.754104439,2
118.62,0.007,5.017,0.316,24.32,"19-10-23_YC022",165,0,0,0,0,0,0.091257475,0.17223112,0.119929465,0.157462992,0.58356684,0.36,0.382990829,0.2,-0.04447083,0.03875564,0.021253239,0.058356684,0.52521016,0.291783422,0.584,-5.500236077,5.408354842,-1.016208389,2
1.1,0.476,6.347,1.001,5.291,"19-10-23_YC022",200,0,0,0,0,0,0.094228772,0.168933888,0.105494901,0.126530791,0.4240209,0.33,0.372996623,0.17,-0.06938268,0.03129497,0.021575795,0.042402089,0.381618798,0.212010443,0.424,-6.220318666,4.957927691,-0.870784205,1
3.45,0.206,6.835,0.916,7.969,"19-10-23_YC022",202,0,0,0,0,0,0.043003246,0.082573688,0.068323247,0.10564047,0.5074094,0.2,0.191136776,0.14,-0.011047551,0.033601798,-0.023246853,0.050740939,0.456668454,0.253704697,0.507,-8.25411025,9.853989198,-1.4623672,1
0.86,0.504,6.54,0.98,4.528,"19-10-23_YC022",208,0,0,0,0,0,0.055413681,0.132553068,0.108263355,0.141200205,0.326251,0.3,0.395846159,0.2,-0.11627184,0.10254287,0.025985181,0.0326251,0.2936259,0.1631255,0.326,-4.786654279,5.683901819,-0.738067202,1
0.98,0.547,6.513,0.953,4.107,"19-10-23_YC022",211,0,0,0,0,0,0.055008917,0.125044239,0.114820347,0.14324224,0.25417575,0.3,0.467587437,0.2,-0.069858685,0.10232513,0.002254414,0.025417575,0.228758177,0.127087876,0.254,-5.466045581,5.100063145,-0.294336573,1
4.09,0.135,6.369,0.997,23.461,"19-10-23_YC022",240,0,0,0,0,0,0.036743556,0.077939527,0.07113887,0.080080415,0.34601718,0.17,0.177739938,0.1,-0.018274754,0.022079002,-0.00805225,0.034601718,0.311415464,0.173008591,0.346,-9.714229682,10.36047512,-1.067046844,1
24.32,0.017,5.437,0.931,59.217,"19-10-23_YC022",286,0,0,0,0,0,0.050787184,0.067665013,0.047662507,0.052943098,0.6368947,0.13,0.13056315,0.1,-0.0230266,-0.029607631,-0.016040031,0.06368947,0.573205233,0.318447351,0.637,-9.508063884,14.90604698,-2.42303539,2
4.36,0.169,6.823,0.902,8.832,"19-10-23_YC022",287,0,0,0,0,0,0.089152024,0.179079038,0.101902235,0.120261453,0.48132202,0.33,0.335303527,0.17,-0.03657307,-0.037995,0.047265198,0.048132202,0.433189818,0.24066101,0.481,-5.32103373,5.249252016,-1.411419267,1
1.48,0.422,6.705,0.913,4.399,"19-10-23_YC022",4,0,0,0,0,0,0.058194479,0.127133222,0.104202445,0.147074755,0.3837782,0.3,0.413635313,0.2,-0.12864803,0.080631815,0.025321476,0.038377821,0.345400393,0.191889107,0.384,-4.838200016,6.01185639,-0.672078477,1
44.57,0.008,2.991,0.856,104.407,"19-10-23_YC022",55,0,0,0,0,0,0.049785691,0.082685317,0.068935145,0.0758459,0.41080076,0.17,0.178504769,0.1,-0.018842468,0.03101206,-0.008694571,0.041080076,0.36972068,0.205400378,0.411,-9.599294193,10.40608684,-1.208909872,2
34.92,0.021,6.62,0.77,41.735,"19-10-23_YC022",76,0,0,0,0,0,0.063188755,0.11162977,0.085408208,0.099485152,0.52841437,0.23,0.415385338,0.17,-0.25611988,0.17385884,0.013748306,0.052841437,0.475572932,0.264207184,0.528,-5.527636633,7.979781657,-1.034594881,1
14.9,0.043,4.961,0.94,28.46,"19-11-14_YC029",27,0,0,0,0,0,0.074112108,0.147010514,0.099179304,0.130685158,0.56412613,0.3,0.394631046,0.2,-0.044192836,0.025108652,0.018992314,0.056412613,0.507713521,0.282063067,0.564,-4.637771408,6.644145948,-1.013605241,2
13.55,0.026,5.736,0.985,57.987,"19-11-14_YC030",19,0,0,0,0,0,0.046490817,0.091872227,0.05965854,0.065728851,0.33371952,0.17,0.144613965,0.1,-0.017715141,-0.022851259,-0.016741471,0.033371952,0.30034757,0.166859761,0.334,-10.02693674,10.13973129,-1.097958821,2
16.83,0.021,4.956,1.045,70.631,"19-11-14_YC030",21,0,0,0,0,0,0.044322695,0.057526019,0.059397828,0.092420316,0.6105788,0.16,0.130215681,0.1,-0.003794557,0.032464545,-0.033357793,0.061057878,0.549520898,0.305289388,0.611,-16.85853516,8.486010134,-2.373753199,2
11.35,0.036,5.578,1.079,57.8,"19-11-14_YC030",22,0,0,0,0,0,0.036648457,0.056117805,0.057548516,0.063925631,0.3511545,0.13,0.121100789,0.1,-0.015538156,-0.0399841,-0.002268895,0.035115451,0.316039056,0.175577253,0.351,-9.714470745,12.72021754,-1.331959021,2
0.53,0.151,5.311,1.047,17.586,"19-11-14_YC030",26,0,0,0,0,0,0.057670339,0.087791182,0.063209939,0.071480211,0.93570936,0.17,0.180141745,0.1,-0.04641134,-0.063818045,0.01156598,0.093570936,0.842138422,0.467854679,0.936,-8.95030423,13.88817501,-3.968943134,1
18.87,0.034,3.739,0.489,9.068,"19-11-14_YC030",47,0,0,0,0,0,0.049043869,0.097900637,0.079412924,0.114795041,0.42757446,0.23,0.322689945,0.1,-0.026776815,0.02207663,0.003176945,0.042757446,0.38481701,0.213787228,0.428,-7.297319823,7.845563969,-0.981132164,2
18.33,0.032,5.807,0.856,30.301,"19-10-28_YC031",7,0,0,0,0,0,0.036593828,0.085860291,0.062121088,0.098610071,0.41092822,0.2,0.194146763,0.14,-0.024926992,0.018996341,-0.016703752,0.041092822,0.369835398,0.20546411,0.411,-7.33650298,9.632803107,-1.34746119,2
9.59,0.05,5.846,0.905,30.484,"19-11-08_YC038",101,0,0,0,0,0,0.035,0.015653683,0.07,0.07,0.4910309,0.07,0.03,0.06,0.028073205,-0.014389102,0,0.04910309,0.441927812,0.245515451,0.491,-31.36839494,11.0416609,-1.324131148,2
6.56,0.036,3.788,0.737,16.44,"19-11-08_YC038",103,0,0,0,0,0,0.05,0.007119979,0.1,0.1,0.08857056,0.1,0.03,0.1,0.005148729,-0.057231184,0,0.008857056,0.079713502,0.044285279,0.089,-13.78162171,8.214844332,-0.144853908,2
3.12,0.043,3.758,1.217,57.895,"19-11-08_YC038",105,0,0,0,0,0,0.020316202,0.034689035,0.071773573,0.085772692,0.17603686,0.13,0.075943298,0.095,-0.009012122,0.001219263,-0.012683257,0.017603686,0.158433178,0.088018432,0.176,-15.76278808,7.143306732,-0.652916185,2
12.3,0.068,6.348,0.717,19.87,"19-11-08_YC038",106,0,0,0,0,0,0.065,0.040808022,0.047076202,0.083517969,0.18872,0.13,0.1,0.1,0.007114941,0.014657425,-0.029874501,0.018872,0.169848002,0.094360001,0.189,-11.99767203,9.168026446,-0.519645188,1
8.01,0.096,6.999,0.708,9.374,"19-11-08_YC038",108,0,0,0,0,0,0.051917213,0.076800588,0.313518394,0.373324403,0.13845372,0.5,0.179201056,0.287136868,-0.082641006,0.00762703,0.027447692,0.013845372,0.12460835,0.069226861,0.138,-2.232340623,2.439082724,-0.571869396,1
3.36,0.12,5.461,1.074,37.283,"19-11-08_YC038",111,0,0,0,0,0,0.05,0.022106323,0.05,0.05,0.18954268,0.1,0.05,0.06,0.014289964,-0.04004908,0,0.018954268,0.170588413,0.09477134,0.19,-11.91902642,8.921064913,-0.672618449,2
8.53,0.092,6.887,0.637,7.013,"19-11-08_YC038",129,0,0,0,0,0,0.097792083,0.158859245,0.147542579,0.172456597,0.27319893,0.37,0.323211065,0.17,-0.006951189,0.012522141,0.005462231,0.027319893,0.245879039,0.136599466,0.273,-8.25582392,4.60536162,-0.665606948,1
8.5,0.021,4.189,1.19,94.387,"19-11-08_YC038",137,0,0,0,0,0,0.035,0.009279135,0.105,0.105,0.2571529,0.07,0.07,0.07,0.020582825,-0.03281082,0,0.025715289,0.231437597,0.128576443,0.257,-27.71302362,9.425644405,-0.792938145,2
13.02,0.062,7.05,0.647,10.383,"19-11-08_YC038",146,0,0,0,0,0,0.065,0.037103662,0.13,0.13,0.42069042,0.13,0.1,0.17,-0.008056772,-0.031773157,-0.008795989,0.042069042,0.378621376,0.210345209,0.421,-13.52310713,6.830943138,-0.707717054,1
9.22,0.029,5.398,1.126,56.518,"19-11-08_YC038",147,0,0,0,0,0,0.021775347,0.042654922,0.065,0.076936433,0.25492132,0.13,0.093135015,0.105,-0.01259334,0.011729036,-0.121770665,0.025492132,0.229429185,0.127460659,0.255,-11.89002206,11.74889654,-0.97353385,2
6.56,0.061,4.705,0.888,18.278,"19-11-08_YC038",21,0,0,0,0,0,0.05,0.012388711,0.15,0.15,0.08296054,0.1,0.04,0.1,-0.010721926,-0.04082091,0,0.008296054,0.074664485,0.041480269,0.083,-12.73110198,8.408543543,-0.371741538,2
9.92,0.066,6.67,0.838,14.672,"19-11-08_YC038",257,0,0,0,0,0,0.104251397,0.134527561,0.296602096,0.33931195,0.15446307,0.53,0.523222478,0.3,-0.06858133,0.008063597,0.000332861,0.015446307,0.139016761,0.077231534,0.154,-3.822400784,2.569107044,-0.160412005,1
12.35,0.011,3.998,1.146,119.295,"19-11-08_YC038",309,0,0,0,0,0,0.028054922,0.042793251,0.068264494,0.076526872,0.22891678,0.13,0.178951208,0.1,-0.011788316,0.010892915,-0.008136972,0.022891678,0.206025101,0.11445839,0.229,-9.879440446,12.10305293,-0.702724446,2
7.93,0.048,5.347,0.912,33.357,"19-11-08_YC038",32,0,0,0,0,0,0.032457116,0.052308739,0.058691078,0.070966874,0.5629372,0.13,0.107469268,0.095,0.016062722,0.04114452,-0.000739696,0.05629372,0.50664348,0.2814686,0.563,-11.29131414,8.14611117,-1.841033889,2
7.92,0.047,5.496,1.012,37.323,"19-11-08_YC038",33,0,0,0,0,0,0.029026244,0.057922051,0.070418676,0.087895628,0.2171745,0.16,0.111430219,0.12,0.002747282,0.008589827,-0.04553078,0.02171745,0.19545705,0.10858725,0.217,-7.437420164,11.44283116,-0.750632256,2
6.42,0.028,4.992,1.228,52.911,"19-11-08_YC038",330,0,0,0,0,0,0.032764405,0.070247455,0.075963012,0.08908456,0.38686258,0.17,0.118918987,0.14,-0.006481015,0.02215873,0.026402446,0.038686258,0.348176318,0.193431288,0.387,-8.640728858,8.796465196,-1.344042886,2
17.4,0.035,6.222,0.933,44.81,"19-11-08_YC038",372,0,0,0,0,0,0.035,0.013759224,0.105,0.105,0.266946,0.07,0.07,0.1,0.012305258,-0.060995065,0,0.026694599,0.240251389,0.133472994,0.267,-19.40123836,8.170267735,-0.252580081,2
11.33,0.03,4.886,0.875,42.236,"19-11-08_YC038",382,0,0,0,0,0,0.033751405,0.049992332,0.05279696,0.070786863,0.54117185,0.13,0.111961793,0.105,0.004912742,0.018843645,-0.06789686,0.054117185,0.487054664,0.270585924,0.541,-10.0238153,5.558673541,-1.805291038,2
7.9,0.016,3.826,1.189,91.882,"19-11-08_YC038",389,0,0,0,0,0,0.035,0.007782662,0.105,0.105,0.19623609,0.07,0.03,0.1,0.012677205,-0.022922406,0,0.019623609,0.17661248,0.098118044,0.196,-25.2145196,8.644222052,-0.680908602,2
18,0.041,6.892,0.816,24.485,"19-11-08_YC038",39,0,0,0,0,0,0.037401905,0.10262376,0.143977146,0.161369657,0.089851424,0.3,0.419073055,0.178945582,-0.03469341,0.005144829,-0.013308397,0.008985142,0.080866282,0.044925712,0.09,-2.954239781,5.244606766,-0.171093966,1
9.56,0.016,3.595,1.042,84.379,"19-11-08_YC038",394,0,0,0,0,0,0.05,0.019782258,0.15,0.15,0.19382164,0.1,0.05,0.1,0.01025847,-0.023149054,0,0.019382164,0.174439475,0.096910819,0.194,-14.38316355,9.562348316,-0.602800289,2
6.91,0.064,5.675,1.087,37.781,"19-11-08_YC038",406,0,0,0,0,0,0.035,0.013194833,0.105,0.105,0.33185622,0.07,0.03,0.1,0.015881428,-0.042159963,0,0.033185622,0.298670599,0.16592811,0.332,-25.15046795,8.413939406,-1.336224217,2
7.35,0.028,4.739,1.129,61.049,"19-11-08_YC038",411,0,0,0,0,0,0.05,0.023091207,0.1,0.1,0.35315937,0.1,0.07,0.06,0.021551916,-0.015167456,0,0.035315937,0.317843431,0.176579684,0.353,-15.68119542,9.734598817,-0.805330584,2
13.56,0.047,5.937,0.658,13.758,"19-11-08_YC038",414,0,0,0,0,0,0.05,0.034050292,0.1,0.1,0.3021502,0.1,0.07,0.1,0.014544162,-0.020940857,0,0.030215019,0.271935171,0.151075095,0.302,-11.0253334,8.920229027,-0.687286745,1
10.3,0.053,4.124,0.709,13.807,"19-11-08_YC038",415,0,0,0,0,0,0.05,0.036844289,0.1,0.1,0.3012246,0.1,0.06,0.1,0.022777315,-0.039350472,0,0.030122459,0.27110213,0.150612295,0.301,-9.862279147,8.74596862,-0.62103883,2
13.2,0.008,3.958,1.167,112.142,"19-11-08_YC038",416,0,0,0,0,0,0.05,0.014109461,0.15,0.15,0.10710215,0.1,0.04,0.1,-0.016037928,-0.012134769,0,0.010710215,0.096391933,0.053551074,0.107,-14.69620951,6.852170077,-0.317149743,2
0.37,0.128,3.812,1.308,34.221,"19-11-08_YC038",417,0,0,0,0,0,0.02384944,0.046982004,0.04064939,0.046914925,0.5972569,0.1,0.097383607,0.07,-0.028678138,0.033655565,-7.11e-15,0.05972569,0.537531209,0.298628449,0.597,-15.64961808,20.43041612,-1.738323142,2
2.17,0.154,4.483,0.919,8.589,"19-11-08_YC038",42,0,0,0,0,0,0.040245332,0.06373805,0.079888847,0.096196315,0.4650559,0.17,0.057681386,0.1,-0.006946378,0.019728819,0.008897007,0.046505591,0.418550321,0.232527956,0.465,-9.303394004,8.03075759,-1.524059738,1
8.77,0.048,5.529,0.884,25.665,"19-11-08_YC038",427,0,0,0,0,0,0.05,0.032946886,0.05,0.05,0.6616215,0.1,0.06,0.06,0.032610618,-0.046904042,0,0.066162151,0.59545936,0.330810755,0.662,-22.99151471,11.48114058,-1.834270751,2
10.03,0.05,4.422,0.902,28.935,"19-11-08_YC038",428,0,0,0,0,0,0.035,0.013117648,0.07,0.07,0.55265826,0.07,0.03,0.07,0.021099605,-0.00577491,0,0.055265826,0.497392434,0.27632913,0.553,-42.13089546,10.8921051,-1.288281967,2
7.19,0.025,4.967,1.194,85.013,"19-11-08_YC038",43,0,0,0,0,0,0.035,0.008704452,0.105,0.105,0.1669826,0.07,0.06,0.1,0.007852199,-0.03479872,0,0.016698261,0.150284345,0.083491303,0.167,-19.18358542,8.63526149,-0.735860321,2
14.45,0.044,6.378,0.866,29.81,"19-11-08_YC038",432,0,0,0,0,0,0.05,0.023986809,0.1,0.1,0.1994229,0.1,0.05,0.1,0.00893546,-0.024932245,0,0.01994229,0.179480606,0.099711448,0.199,-10.9240373,8.573531649,-0.400129635,2
11.49,0.071,6.935,0.591,8.084,"19-11-08_YC038",436,0,0,0,0,0,0.068866406,0.085479331,0.252958864,0.291323566,0.06480583,0.43,0.171024583,0.219963085,-0.09246682,0.001006424,-0.010155127,0.006480583,0.058325245,0.032402914,0.065,-2.244073072,3.107148656,-0.255760655,1
5,0.083,5.604,0.927,16.034,"19-11-08_YC038",437,0,0,0,0,0,0.027267747,0.055471251,0.066269572,0.09237398,0.2657802,0.16,0.150913171,0.12,-0.011246626,0.010453393,-0.01940895,0.026578021,0.239202189,0.132890105,0.266,-7.433160068,8.789885541,-0.975698482,2
7.33,0.113,6.373,0.983,14.55,"19-11-08_YC038",439,0,0,0,0,0,0.076206409,0.173938431,0.140070381,0.186139923,0.25509414,0.4,0.35020128,0.17,-0.018092304,0.012492216,0.00094489,0.025509414,0.229584727,0.12754707,0.255,-7.957638656,4.512833754,-0.601428883,1
10.64,0.079,6.986,0.562,7.007,"19-11-08_YC038",473,0,0,0,0,0,0.03156998,0.047662228,0.34717016,0.387366934,0.022483362,0.53,0.159,0.048816476,-0.075948134,-0.037982337,0.010908593,0.002248336,0.020235026,0.011241681,0.022,-5.723313139,2.276358082,-0.193303911,1
4.82,0.054,4.688,0.936,21.393,"19-11-08_YC038",48,0,0,0,0,0,0.025260473,0.06259111,0.054231237,0.087405588,0.3419303,0.16,0.071640213,0.1,-0.016336977,0.019616146,-0.032239536,0.03419303,0.30773727,0.17096515,0.342,-16.35388225,9.192891419,-0.990066664,2
10.65,0.023,4.764,0.805,30.177,"19-11-08_YC038",49,0,0,0,0,0,0.065,0.028439768,0.051968814,0.093624625,0.11286819,0.13,0.04,0.1,0.007403075,-0.03429117,-0.011141384,0.011286819,0.101581371,0.056434095,0.113,-11.59701159,8.30910312,-0.455991525,2
2.16,0.134,4.397,0.999,12.018,"19-11-08_YC038",535,0,0,0,0,0,0.035,0.010551608,0.105,0.105,0.2446936,0.07,0.06,0.13,0.006345662,-0.040703893,0,0.024469361,0.220224246,0.122346804,0.245,-23.19017127,7.774794669,-0.385214368,1
3.05,0.076,3.469,1.121,24.237,"19-11-08_YC038",541,0,0,0,0,0,0.0297291,0.045435392,0.066567689,0.075045052,0.28532448,0.13,0.122482096,0.011608944,-0.013079084,0.013695,-0.00431114,0.028532448,0.256792036,0.142662242,0.285,-8.642550968,11.7961208,-1.079893106,2
2.09,0.046,3.011,1.037,40.804,"19-11-08_YC038",574,0,0,0,0,0,0.027196526,0.053317229,0.058082765,0.063662378,0.13884641,0.13,0.080194951,0.020348693,-0.017459473,0.008095187,-0.008802466,0.013884641,0.124961771,0.069423206,0.139,-9.628368546,17.92238951,-0.378785794,2
8.39,0.022,4.563,1.177,85.734,"19-11-08_YC038",579,0,0,0,0,0,0.020303824,0.03816064,0.065,0.082441703,0.1743652,0.13,0.09025054,0.105,-0.009321358,0.006056501,-0.105771491,0.017436519,0.156928673,0.087182596,0.174,-7.412544667,6.292867661,-0.695059068,2
22.55,0.034,6.668,0.789,32.849,"19-11-08_YC038",59,0,0,0,0,0,0.065,0.038433634,0.050142725,0.084747063,0.12666701,0.13,0.07,0.1,0.012189512,-0.033984277,-0.026192244,0.012666701,0.114000307,0.063333504,0.127,-11.25329848,8.553774833,-0.450789388,1
20.55,0.031,6.393,0.63,35.558,"19-11-08_YC038",66,0,0,0,0,0,0.029308464,0.047157573,0.064763453,0.071529322,0.20983939,0.13,0.081331607,0.1,-0.013874514,0.008495693,-0.004425637,0.020983939,0.18885545,0.104919694,0.21,-9.878750447,14.7800684,-0.826855462,1
32.23,0.022,6.683,0.875,58.621,"19-11-08_YC038",73,0,0,0,0,0,0.033266501,0.086721732,0.084293719,0.092844684,0.15558739,0.2,0.129482619,0.1,-0.005847119,0.012897996,-0.001220733,0.015558739,0.140028651,0.077793695,0.156,-8.800444857,9.509688134,-0.573787342,1
12.54,0.066,6.984,0.564,7.656,"19-11-08_YC038",74,0,0,0,0,0,0.055609378,0.144594442,0.113698474,0.156156608,0.29880348,0.33,0.329571647,0.17,-0.016689796,0.015619495,0.009729443,0.029880348,0.268923131,0.149401739,0.299,-7.978019121,5.914978051,-0.785996762,1
9.37,0.083,6.88,0.672,8.784,"19-11-08_YC038",8,0,0,0,0,0,0.065,0.038154179,0.195,0.195,0.28460157,0.13,0.07,0.2,0.03861549,-0.010239284,-0.015264664,0.028460157,0.256141412,0.142300785,0.285,-11.72870024,4.09728055,-0.789608628,1
10,0.01,4.229,1.14,98.344,"19-11-08_YC038",81,0,0,0,0,0,0.05,0.013450344,0.15,0.15,0.10454988,0.1,0.03,0.1,0.005351841,-0.019114936,0,0.010454988,0.09409489,0.052274939,0.105,-13.20159043,6.798694346,-0.332754077,2
26.28,0.027,6.581,0.763,31.326,"19-11-05_YC037",10,0,0,0,0,0,0.05028622,0.104906248,0.071986761,0.082703354,0.58109784,0.2,0.27810625,0.14,-0.03130098,0.029441725,-0.007048356,0.058109784,0.522988057,0.290548921,0.581,-7.255332527,11.40793996,-1.526013723,1
8.99,0.016,4.447,0.79,46.087,"19-11-05_YC037",102,0,0,0,0,0,0.040857472,0.079725637,0.087550051,0.100918713,0.2772587,0.2,0.249807275,0.14,-0.013327837,0.014732374,-0.003980293,0.027725869,0.249532825,0.138629347,0.277,-10.02300287,8.879960482,-0.76513306,2
21.19,0.02,5.887,0.943,56.702,"19-11-05_YC037",108,0,0,0,0,0,0.034223413,0.064414653,0.08161076,0.09188328,0.265304,0.17,0.242189077,0.14,-0.014711706,0.013218622,0.012773564,0.0265304,0.238773599,0.132652,0.265,-8.086117941,9.408232288,-0.643322326,2
14.15,0.016,3.55,0.96,73.499,"19-11-05_YC037",115,0,0,0,0,0,0.035,0.019835927,0.035,0.035,0.4399989,0.07,0.03,0.1,0.020532485,0.036510736,0,0.043999889,0.395999005,0.219999447,0.44,-22.18191773,10.74740655,-1.35362015,2
4.6,0.073,6.666,0.936,22.046,"19-11-05_YC037",119,0,0,0,0,0,0.057295643,0.1022808,0.05145309,0.057350462,0.8552636,0.17,0.12066707,0.13,-0.07853715,0.0437422,-0.030238408,0.085526359,0.769737232,0.427631795,0.855,-6.164784811,15.38111315,-3.578344697,1
7.01,0.059,5.447,1.06,42.812,"19-11-05_YC037",129,0,0,0,0,0,0.035,0.015274674,0.07,0.07,0.30133474,0.07,0.03,0.1,0.008296865,-0.020362755,0,0.030133474,0.271201265,0.150667369,0.301,-19.72773572,7.962522392,-0.715182622,2
