MFRBlockHz,tf_MedIsi,tf_Entropy,tf_CV2Mean,tf_LvR,SampleP,Sample,Unit,RespPk,RespGo,RespGr,RespMF,RespMLI,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_MaxAmpNorm,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_End,wf_Crossing,wf_Pk10,wf_Pk90,wf_Pk50,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,Cluster_x,Cluster_y,SmallCluster,SmallClusterName,MeanAmpBlock,ACGViolationRatio,tf_MIFRBlockHz,tf_ModeIsi,tf_Perc5Isi,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_Si,tf_skw,wf_EndSlopeTau
13.35,3.92,2.807,0.731,0.616,19-11-04_YC036,19-11-04_YC036_probe1,63,0,0,0,0,0,0.064235394,0.088954528,0.081892047,0.089070676,0.19257541,0.2,0.277008651,0.1,-0.010968773,0.010412859,0.001317533,0.019257541,0.173317869,0.096287705,0.193,-10.48979308,9.625224239,-0.513976674,3,,2,Complex Spike,12.73,0,0.273,18,2.275,0.791,0.494,0.782,0.455,0.037,1.057,0.222794344
0.58,0.996,6.273,1.038,3.378,19-11-04_YC036,19-11-04_YC036_probe1,64,0,0,0,0,0,0.045476766,0.088215229,0.082797193,0.09290183,0.2762463,0.2,0.204199249,0.14,-0.012949785,0.014311972,0.004100919,0.027624631,0.248621678,0.138123155,0.276,-10.41991433,7.665082411,-0.981266024,3,,2,Complex Spike,10.61,0,3.503,2,0.071,1.056,1.083,1.418,1.05,0.134,1.758,0.129944008
1.79,0.322,6.283,1.025,8.884,19-11-04_YC036,19-11-04_YC036_probe1,65,0,0,0,0,0,0.062548459,0.115522055,0.084539306,0.092797979,0.25602117,0.23,0.218776577,0.1,-0.020767812,0.013264222,0.003065598,0.025602117,0.230419055,0.128010586,0.256,-9.48148496,6.201463846,-0.815114814,2,2,4,Granule,12.2,0,12.284,0,0.017,1.023,1.134,1.414,1.037,0.135,1.974,0.13580914
69.86,0.014,5.687,0.479,21.44,19-11-04_YC036,19-11-04_YC036_probe1,68,0,0,0,0,0,0.063940771,0.099068999,0.054534547,0.059983227,0.59628075,0.17,0.161045533,0.06,-0.005916784,0.032008,-0.029491011,0.059628075,0.536652678,0.298140377,0.596,-10.66631254,11.69115444,-2.1057993,2,4,6,Unknown,8.95,0.02,71.465,0,0.008,0.395,0.935,0.518,0.275,0.024,3.279,0.096558626
29.53,0.013,4.972,0.948,84.864,19-11-04_YC036,19-11-04_YC036_probe1,70,0,0,0,0,0,0.035,0.035867177,0.035,0.035,0.4926116,0.07,0.06,0.1,0.022692937,0.04199364,0,0.049261159,0.443350428,0.246305794,0.493,-13.73432825,10.07255327,-1.108968769,2,3,5,Go + MF,13.4,0.05,174.584,0,0.001,0.903,1.728,1.316,0.95,0.127,3.097,0.04817512
7,0.066,4.691,0.588,6.326,19-11-04_YC036,19-11-04_YC036_probe1,74,0,0,0,0,0,0.04631034,0.078997842,0.094252462,0.105965609,0.35178044,0.2,0.217972584,0.14,-0.006150412,0.019215904,0.005360214,0.035178044,0.3166024,0.175890222,0.352,-10.33751488,8.055187019,-1.281418866,2,1,3,Potentially MLI,13.19,0.04,17.891,0,0.022,0.467,1.893,0.68,0.42,0.042,3.795,-0.669607931
12.42,0.054,6.055,0.695,14.564,19-11-04_YC036,19-11-04_YC036_probe1,78,0,0,0,0,0,0.041643053,0.053012143,0.059613191,0.068741082,0.6989917,0.13,0.140974239,0.06,0.014364508,0.027019778,0.004346989,0.069899172,0.629092544,0.349495858,0.699,-14.72628286,10.95543305,-2.712288388,2,1,3,Potentially MLI,26.47,0,24.466,0,0.016,0.631,0.927,0.797,0.517,0.05,2.529,0.105804015
90.76,0.01,6.411,0.411,26.606,19-11-04_YC036,19-11-04_YC036_probe1,8,0,0,0,0,0,0.064713107,0.119567596,0.062243809,0.067756041,0.32954416,0.2,0.224082496,0.06,-0.011278898,0.016387295,-0.033506544,0.032954416,0.296589741,0.164772078,0.33,-10.13731916,7.637648549,-1.09803554,1,,1,Purkinke,11.4,0,109.165,0,0.005,0.339,0.568,0.434,0.202,0.017,2.066,0.133118752
5.42,0.078,5.92,1.25,55.605,19-11-04_YC036,19-11-04_YC036_probe1,81,0,0,0,0,0,0.051134029,0.086143745,0.064360344,0.070616267,0.32890972,0.17,0.179541935,0.1,-0.018410338,0.020245297,-0.016420879,0.032890972,0.296018752,0.164454862,0.329,-9.763847588,9.867405747,-1.213693766,2,3,5,Go + MF,22.1,0,115.087,0,0.001,1.398,1.32,2.135,1.471,0.262,1.792,0.10531303
14.73,0.045,5.776,1.017,50.099,19-11-04_YC036,19-11-04_YC036_probe1,83,0,0,0,0,0,0.065,0.0625802,0.030403208,0.062188524,0.3935482,0.13,0.06,0.1,0.023623452,-0.013461104,-0.046742115,0.039354819,0.354193372,0.196774095,0.394,-13.48633021,8.821033691,-1.039045192,2,3,5,Go + MF,12.75,0.02,74.042,0,0.003,1.028,1.358,1.401,1.031,0.134,2.684,0.289962832
0.05,1.011,5.024,0.956,2.561,19-11-04_YC036,19-11-04_YC036_probe1,86,0,0,0,0,0,0.2,0.258838646,0.086644726,0.127214701,0.88990825,0.4,0.2,0.23,0.042813454,-0.06727829,0.118980042,0.088990825,0.800917429,0.444954127,0.89,-4.902977311,8.197510998,0,3,,2,Complex Spike,11.43,0,2.62,1,0.096,0.922,1.517,1.255,0.911,0.11,2.776,0.062923373
9.58,0.044,5.938,0.666,11.242,19-11-04_YC036,19-11-04_YC036_probe1,9,0,0,0,0,0,0.117305495,0.179393709,0.140355774,0.161185694,0.5203928,0.37,0.351672906,0.2,-0.027940175,0.023643253,-0.009089705,0.052039278,0.468353498,0.260196388,0.52,-6.888689685,4.763178082,-1.204062407,2,1,3,Potentially MLI,18.33,0.01,27.076,0,0.014,0.578,1.256,0.77,0.499,0.049,2.152,0.230059839
3.36,0.134,5.526,0.743,5.162,19-11-04_YC036,19-11-04_YC036_probe1,96,0,0,0,0,0,0.08,0.066390344,0.051465328,0.088664185,0.83156806,0.16,0.07,0.13,0.052435152,0.019815829,-0.055117401,0.083156806,0.748411256,0.415784031,0.832,-14.78737384,4.315775717,-0.502516045,2,3,5,Go + MF,45.54,0,9.411,0,0.04,0.667,1.396,0.882,0.599,0.061,2.871,0.066713109
3.36,0.134,5.526,0.743,5.162,19-11-04_YC036,19-11-04_YC036_probe1,97,0,0,0,0,0,0.07,0.065084741,0.07,0.07,0.5979144,0.14,0.07,0.14,0.020964025,0.025993032,-0.010283106,0.05979144,0.538122958,0.298957199,0.598,-13.34309715,5.179987449,-0.779804498,2,3,5,Go + MF,36.18,0,9.411,0,0.04,0.667,1.396,0.882,0.599,0.061,2.871,0.064302148
3.77,0.151,6.177,1.063,16.975,19-11-11_YC040,19-11-11_YC040_probe1,107,0,0,0,0,0,0.074349356,0.1201553,0.110618174,0.153643735,0.46957752,0.3,0.227488532,0.17,-0.0747928,0.030321408,0.008459236,0.046957752,0.422619769,0.234788761,0.47,-7.645978979,6.241216958,-1.581885598,2,2,4,Granule,12.52,0,25.801,0,0.008,1.095,1.172,1.515,1.114,0.153,1.78,0.140579176
155.13,0.006,6.431,0.217,14.465,19-11-11_YC040,19-11-11_YC040_probe1,113,0,0,0,0,0,0.040162536,0.09105939,0.081786394,0.122183444,0.35244188,0.23,0.362711369,0.155,-0.021401055,0.016964987,0.000875029,0.035244188,0.317197689,0.176220939,0.352,-10.15032013,8.014137298,-0.693995635,1,,1,Purkinke,10.35,0,165.031,0,0.005,0.141,0.298,0.222,0.07,0.005,2.166,0.337781427
170.71,0.005,5.07,0.232,18.008,19-11-11_YC040,19-11-11_YC040_probe1,120,0,0,0,0,0,0.053713085,0.128006958,0.100067796,0.116944789,0.33074918,0.27,0.352769263,0.17,-0.054937508,0.015858326,0.031615639,0.033074918,0.297674266,0.165374592,0.331,-5.179742081,7.420625622,-0.687998817,1,,1,Purkinke,24.98,0,189.706,0,0.004,0.145,0.5,0.242,0.091,0.007,4.657,0.302800757
0.72,0.919,4.012,0.823,1.915,19-11-11_YC040,19-11-11_YC040_probe1,121,0,0,0,0,0,0.067893211,0.125441119,0.059314357,0.08981477,0.96197164,0.23,0.371603284,0.1,-0.000806728,0.03338657,-0.007755676,0.096197164,0.865774477,0.48098582,0.962,-11.55521887,11.91467552,-1.929743214,3,,2,Complex Spike,18.64,0,1.72,4,0.194,0.798,2.086,1.02,0.724,0.08,8.858,0.276090963
99.55,0.005,1.987,0.348,27.357,19-11-11_YC040,19-11-11_YC040_probe1,130,0,0,0,0,0,0.064881898,0.13132678,0.098733329,0.11447002,0.40810117,0.27,0.361303881,0.2,-0.058899924,0.021992031,0.033059473,0.040810117,0.367291054,0.204050586,0.408,-3.883709476,7.542907553,-0.848198399,2,4,6,Unknown,30.44,0,185.179,0,0.004,0.195,2.809,0.398,0.21,0.022,9.124,0.316006767
163.23,0.005,5.307,0.249,21.506,19-11-11_YC040,19-11-11_YC040_probe1,132,0,0,0,0,0,0.055456493,0.129154889,0.10088243,0.142249994,0.33060756,0.3,0.336649452,0.17,-0.06929846,0.016257983,0.034032178,0.033060756,0.297546807,0.165303782,0.331,-7.817358364,6.605985816,-0.764187647,1,,1,Purkinke,14.12,0.01,188.886,0,0.004,0.119,0.579,0.263,0.118,0.01,3.586,0.253947629
124.16,0.005,4.24,0.335,28.946,19-11-11_YC040,19-11-11_YC040_probe1,133,0,0,0,0,0,0.051398945,0.125725589,0.10306069,0.147178459,0.32781693,0.3,0.339571848,0.17,-0.092254415,0.013773987,0.02589817,0.032781693,0.29503524,0.163908467,0.328,-6.991163985,6.537353879,-0.722282859,2,4,6,Unknown,15.1,0.02,183.954,0,0.004,0.154,1.238,0.368,0.198,0.018,4.745,0.245603207
79.33,0.011,6.927,0.421,27.138,19-11-11_YC040,19-11-11_YC040_probe1,134,0,0,0,0,0,0.030874426,0.0643824,0.051175782,0.057515645,0.447019,0.13,0.084356502,0.06,-0.018390005,0.021158664,-0.008308267,0.044701901,0.40231711,0.223509505,0.447,-11.86360775,15.77321291,-1.308389171,1,,1,Purkinke,11.24,0.01,97.117,0,0.005,0.366,0.48,0.441,0.2,0.016,1.339,0.068839437
101.83,0.005,3.191,0.326,26.355,19-11-11_YC040,19-11-11_YC040_probe1,150,0,0,0,0,0,0.048778706,0.098969165,0.086759246,0.111779577,0.40311825,0.23,0.322562016,0.14,-0.024671612,0.019088132,0.019789178,0.040311825,0.362806427,0.201559126,0.403,-7.773185778,8.545356964,-0.854561209,2,4,6,Unknown,12.57,0.04,200.258,0,0.003,0.124,2.105,0.372,0.208,0.021,6.195,0.299423745
34.85,0.006,2.674,0.433,23.714,19-11-11_YC040,19-11-11_YC040_probe1,151,0,0,0,0,0,0.088884757,0.154323052,0.132029074,0.188964219,0.50773525,0.37,0.368713829,0.2,-0.02112439,0.026392769,0.01088023,0.050773525,0.456961727,0.253867626,0.508,-8.388792544,5.380826268,-0.980817514,2,4,6,Unknown,18.88,0.03,147.01,0,0.004,0.195,2.702,0.534,0.33,0.039,4.701,0.299490802
25.1,0.025,6.005,0.807,42.241,19-11-11_YC040,19-11-11_YC040_probe1,155,0,0,0,0,0,0.039449189,0.076460164,0.072927135,0.080652748,0.29130152,0.17,0.176888608,0.1,0.005007062,0.009901707,-0.00322271,0.029130152,0.262171367,0.145650759,0.291,-11.83230196,11.31190841,-0.963352205,2,1,3,Potentially MLI,14.31,0,64.616,0,0.005,0.764,1.136,0.975,0.684,0.072,2.703,0.113086501
171.96,0.005,5.681,0.316,33.362,19-11-11_YC040,19-11-11_YC040_probe1,156,0,0,0,0,0,0.109410664,0.181707804,0.149230752,0.187620074,0.5211352,0.4,0.412995051,0.3,-0.11788579,0.027261022,0.014668182,0.052113521,0.46902169,0.260567605,0.521,-2.835749963,4.973980853,-0.994346918,1,,1,Purkinke,11.43,0,199.397,0,0.004,0.149,0.519,0.333,0.158,0.013,2.52,0.297150161
21.8,0.027,5.879,0.808,38.089,19-11-11_YC040,19-11-11_YC040_probe1,157,0,0,0,0,0,0.065,0.038752246,0.065,0.065,0.41437623,0.13,0.1,0.1,0.017264908,0.042731483,-0.012311874,0.041437623,0.372938606,0.207188115,0.414,-13.59227127,9.934571766,-0.821575879,2,1,3,Potentially MLI,13.02,0.05,58.736,0,0.005,0.763,1.202,0.977,0.683,0.072,2.828,-0.867091444
189.75,0.005,5.271,0.158,10.729,19-11-11_YC040,19-11-11_YC040_probe1,162,0,0,0,0,0,0.045229987,0.09082077,0.101697694,0.147207456,0.28674737,0.26,0.271374011,0.2,-0.11378479,0.01576425,0.014275503,0.028674737,0.25807263,0.143373683,0.287,-5.767052522,6.649908275,-0.746374711,1,,1,Purkinke,17.45,0,205.993,0,0.004,0.091,0.423,0.163,0.052,0.004,4.274,0.191736971
80.42,0.006,2.886,0.371,22.752,19-11-11_YC040,19-11-11_YC040_probe1,169,0,0,0,0,0,0.063757119,0.12592193,0.116049794,0.150917211,0.347074,0.3,0.341272316,0.23,-0.106391996,0.019493442,0.002647156,0.0347074,0.312366602,0.173537001,0.347,-3.27544626,6.310823739,-0.775422596,2,4,6,Unknown,20.95,0,147.292,0,0.005,0.158,2.083,0.439,0.262,0.028,6.392,0.24143871
28.81,0.025,6.508,0.71,33.979,19-11-11_YC040,19-11-11_YC040_probe1,17,0,0,0,0,0,0.065,0.047257131,0.065,0.065,0.4534976,0.13,0.1,0.14,-0.014916925,-0.042679083,-0.017657722,0.045349759,0.40814783,0.226748794,0.453,-13.08419815,8.469235117,-1.494036125,2,1,3,Potentially MLI,13.35,0,56.542,0,0.006,0.652,0.886,0.821,0.544,0.053,2.03,0.057722481
115.19,0.007,6.462,0.309,20.084,19-11-11_YC040,19-11-11_YC040_probe1,173,0,0,0,0,0,0.055490226,0.108215351,0.085667415,0.09927107,0.35970807,0.23,0.364005417,0.17,-0.036884643,0.01735091,0.01589951,0.035970807,0.323737264,0.179854035,0.36,-5.746967525,8.946895902,-0.790269262,1,,1,Purkinke,23.1,0.03,141.529,0,0.004,0.203,0.543,0.323,0.137,0.011,1.917,0.30045459
32.01,0.009,3.022,0.577,27.368,19-11-11_YC040,19-11-11_YC040_probe1,182,0,0,0,0,0,0.045271195,0.106299635,0.089428772,0.103736295,0.3287054,0.23,0.35337711,0.17,-0.018761199,0.014470607,0.014807359,0.03287054,0.29583486,0.1643527,0.329,-6.633397012,8.832459048,-0.732499623,2,4,6,Unknown,28.15,0,100.128,0,0.006,0.398,2.61,0.722,0.459,0.055,5.432,0.30261531
105.28,0.005,3.034,0.278,17.843,19-11-11_YC040,19-11-11_YC040_probe1,183,0,0,0,0,0,0.075541285,0.161291532,0.127903663,0.179555018,0.37969232,0.37,0.430567589,0.2,-0.067267075,0.019260911,0.017020041,0.037969232,0.341723084,0.189846158,0.38,-4.535452354,5.323435097,-0.69525895,2,4,6,Unknown,20.47,0.01,193.746,0,0.004,0.114,1.908,0.323,0.181,0.019,5.183,0.316660292
54.13,0.009,3.441,0.506,26.811,19-11-11_YC040,19-11-11_YC040_probe1,188,0,0,0,0,0,0.040369895,0.099734009,0.0871563,0.110296681,0.31833243,0.23,0.330966166,0.14,-0.020859247,0.015629191,0.019335645,0.031833243,0.28649919,0.159166217,0.318,-8.156157747,8.597550115,-0.757079965,2,4,6,Unknown,30.98,0,110.82,0,0.005,0.337,2.137,0.611,0.372,0.042,6.019,0.274922198
68.32,0.01,6.118,0.668,55.091,19-11-11_YC040,19-11-11_YC040_probe1,192,0,0,0,0,0,0.058567289,0.120811998,0.111864449,0.157078739,0.38994998,0.3,0.373989447,0.23,-0.09507825,0.01810748,-0.00405463,0.038994998,0.35095498,0.194974989,0.39,-3.741096012,6.326821183,-0.774891736,1,,1,Purkinke,9.97,0.04,112.952,0,0.004,0.645,0.845,0.755,0.492,0.045,2.016,0.277736999
90.06,0.007,3.522,0.35,20.815,19-11-11_YC040,19-11-11_YC040_probe1,194,0,0,0,0,0,0.038686367,0.084828719,0.086836838,0.128058906,0.31750506,0.23,0.332795614,0.17,-0.02118463,0.015452241,-0.005193866,0.031750506,0.285754555,0.158752531,0.318,-8.491240006,7.399407837,-0.705739121,2,4,6,Unknown,32.27,0.02,131.024,0,0.005,0.231,1.64,0.387,0.189,0.018,7.906,0.301085849
15,0.017,4.244,0.852,49.356,19-11-11_YC040,19-11-11_YC040_probe1,196,0,0,0,0,0,0.031227554,0.083995254,0.088526504,0.138855548,0.2313903,0.24,0.233349533,0.16,0.002521032,0.009066671,-0.031012026,0.02313903,0.208251268,0.115695149,0.231,-8.977695636,6.999472619,-0.749229405,2,3,5,Go + MF,7.98,0.04,89.863,0,0.004,0.793,2.227,1.122,0.797,0.098,4.115,-0.376760631
93.44,0.006,4.03,0.382,27.514,19-11-11_YC040,19-11-11_YC040_probe1,203,0,0,0,0,0,0.068046979,0.154444809,0.113602952,0.159831646,0.4225439,0.34,0.380680161,0.23,-0.10629952,0.018579463,0.020558179,0.042254391,0.380289522,0.211271957,0.423,-3.822209574,6.103847424,-0.890348141,2,4,6,Unknown,18.01,0,159.761,0,0.004,0.153,1.519,0.437,0.262,0.026,4.792,0.238401305
105.39,0.006,4.784,0.484,47.197,19-11-11_YC040,19-11-11_YC040_probe1,205,0,0,0,0,0,0.094578068,0.147742268,0.162076637,0.251546204,0.42938355,0.43,0.397660649,0.33,-0.12021151,0.021810487,-0.000985514,0.042938355,0.386445192,0.214691773,0.429,-3.284685571,4.16813901,-0.792195427,2,4,6,Unknown,13.66,0,160.908,0,0.004,0.357,1.097,0.539,0.324,0.03,4.405,0.286724086
63.14,0.008,4.006,0.639,56.563,19-11-11_YC040,19-11-11_YC040_probe1,208,0,0,0,0,0,0.09711272,0.136397199,0.139294218,0.19967429,0.56217915,0.36,0.379532952,0.37,-0.20423937,0.034683943,-0.003734056,0.056217915,0.505961233,0.281089574,0.562,-1.331752947,5.269032602,-1.106736635,2,4,6,Unknown,12.4,0.01,145.083,0,0.004,0.594,1.755,0.759,0.513,0.053,5.124,0.255126288
56.22,0.005,3.035,0.457,31.389,19-11-11_YC040,19-11-11_YC040_probe1,212,0,0,0,0,0,0.133364832,0.215672802,0.201576414,0.251368724,0.61186206,0.5,0.490364207,0.34,-0.10001124,0.028606733,-0.009118085,0.061186206,0.550675857,0.305931032,0.612,-2.857251517,4.066333214,-0.949193492,2,4,6,Unknown,13.15,0.01,166.638,0,0.004,0.203,2.439,0.558,0.353,0.04,5.143,0.372736179
77.76,0.007,4.764,0.572,47.589,19-11-11_YC040,19-11-11_YC040_probe1,218,0,0,0,0,0,0.069964672,0.123927986,0.102087857,0.122481778,0.4979548,0.27,0.344074114,0.17,-0.054079108,0.023813622,0.017347406,0.049795479,0.448159307,0.248977393,0.498,-4.515194174,7.44573012,-1.088385526,2,4,6,Unknown,10.76,0.01,136.384,0,0.004,0.528,1.275,0.65,0.408,0.039,4.061,0.250175702
74.9,0.006,4.353,0.521,40.073,19-11-11_YC040,19-11-11_YC040_probe1,219,0,0,0,0,0,0.076458878,0.160658155,0.137552013,0.176700009,0.33422962,0.37,0.41555134,0.27,-0.114969455,0.017184554,0.016504955,0.033422962,0.300806656,0.167114809,0.334,-3.053422735,5.081341996,-0.618045503,2,4,6,Unknown,10.96,0,142.247,0,0.004,0.377,1.502,0.599,0.374,0.037,4.341,0.242769238
26.6,0.016,5.189,0.745,39.253,19-11-11_YC040,19-11-11_YC040_probe1,220,0,0,0,0,0,0.070115989,0.133300901,0.114316304,0.137382092,0.34883535,0.3,0.409181019,0.17,-0.04409727,0.017248502,0.001111549,0.034883535,0.313951814,0.174417675,0.349,-4.32841377,6.296341495,-0.590999744,2,4,6,Unknown,11.72,0.01,99.119,0,0.004,0.674,1.434,0.924,0.66,0.072,2.849,0.308024253
155.27,0.005,5.22,0.263,21.116,19-11-11_YC040,19-11-11_YC040_probe1,224,0,0,0,0,0,0.055097767,0.094343533,0.097241641,0.114091034,0.3578813,0.23,0.299396886,0.17,-0.014230336,0.016998142,0.025734362,0.035788131,0.322093177,0.178940654,0.358,-5.280881195,8.097182124,-0.830281379,1,,1,Purkinke,14.74,0.01,178.915,0,0.004,0.146,0.579,0.278,0.12,0.01,3.934,0.242879659
7.31,0.087,4.27,0.51,4.244,19-11-11_YC040,19-11-11_YC040_probe1,23,0,0,0,0,0,0.04863013,0.068278618,0.046074047,0.05214125,0.88660336,0.13,0.130717921,0.06,-0.002242543,0.03942467,-0.003002814,0.088660336,0.79794302,0.443301678,0.887,-19.02755622,16.48205916,-3.566621274,2,1,3,Potentially MLI,18.23,0,12.116,0,0.043,0.409,1.38,0.563,0.315,0.029,6.668,0.083551496
66.7,0.01,5.714,0.63,46.524,19-11-11_YC040,19-11-11_YC040_probe1,230,0,0,0,0,0,0.044933655,0.114354855,0.134565658,0.187545015,0.19699344,0.33,0.329645425,0.3,-0.14181888,0.008609762,-0.001448326,0.019699344,0.177294096,0.09849672,0.197,-2.338220539,5.182496173,-0.528615766,2,4,6,Unknown,11.36,0.02,108.858,0,0.005,0.597,0.962,0.71,0.451,0.041,2.817,-0.367688837
31.67,0.011,4.776,0.728,45.437,19-11-11_YC040,19-11-11_YC040_probe1,231,0,0,0,0,0,0.056146156,0.124021001,0.101382762,0.12005502,0.34714642,0.27,0.316482946,0.17,-0.026085526,0.014220247,0.024655731,0.034714642,0.31243178,0.173573211,0.347,-5.089242499,7.314131335,-0.817432157,2,4,6,Unknown,13.25,0.01,104.627,0,0.004,0.674,1.64,0.884,0.612,0.065,3.297,0.220069504
81.86,0.008,5.441,0.578,50.89,19-11-11_YC040,19-11-11_YC040_probe1,232,0,0,0,0,0,0.067181738,0.126394663,0.111722883,0.151109001,0.4002292,0.3,0.332269935,0.23,-0.123754956,0.021284513,0.006166614,0.040022919,0.360206267,0.200114593,0.4,-3.551793316,6.469037648,-0.954934925,2,4,6,Unknown,12.24,0.01,138.044,0,0.004,0.539,1.01,0.65,0.411,0.038,2.74,0.215594116
1.33,0.125,2.573,0.973,9.351,19-11-11_YC040,19-11-11_YC040_probe1,234,0,0,0,0,0,0.057673028,0.090045616,0.107135174,0.147879155,0.3526809,0.26,0.320145302,0.197015296,-0.12077043,0.027589796,0.017728543,0.035268089,0.317412803,0.176340446,0.353,-5.986227891,6.521440746,-0.62550329,2,3,5,Go + MF,11.66,0,12.373,0,0.026,0.964,3.527,1.35,0.961,0.13,5.914,0.236553548
43.7,0.016,5.551,0.466,17.406,19-11-11_YC040,19-11-11_YC040_probe1,237,0,0,0,0,0,0.051381354,0.100272043,0.091198731,0.110767504,0.33636677,0.23,0.292203272,0.16,-0.06487063,0.017470619,-0.00083908,0.033636677,0.302730095,0.168183386,0.336,-5.887856903,8.419141978,-0.842079827,2,4,6,Unknown,19.04,0.01,65.421,0,0.008,0.33,0.98,0.518,0.295,0.027,3.498,0.259196071
55.29,0.007,4.312,0.579,42.804,19-11-11_YC040,19-11-11_YC040_probe1,239,0,0,0,0,0,0.044708876,0.106502544,0.089227803,0.130427138,0.33519876,0.26,0.337618447,0.17,-0.013451794,0.020817654,0.011176679,0.033519876,0.301678884,0.16759938,0.335,-8.47525898,7.518292996,-0.777918662,2,4,6,Unknown,11.78,0.01,140.915,0,0.004,0.448,1.74,0.686,0.451,0.047,3.931,0.263055858
87.9,0.01,6.396,0.359,21.165,19-11-11_YC040,19-11-11_YC040_probe1,241,0,0,0,0,0,0.042890927,0.080519018,0.086722638,0.101702398,0.3295375,0.2,0.312104476,0.14,-0.03685205,0.015730405,-0.003534916,0.032953751,0.29658376,0.164768755,0.33,-6.647641083,8.812891615,-0.799456634,1,,1,Purkinke,16.64,0.02,107.242,0,0.005,0.28,0.501,0.377,0.166,0.014,2.106,0.281625957
45.54,0.012,4.394,0.522,24.017,19-11-11_YC040,19-11-11_YC040_probe1,242,0,0,0,0,0,0.075444415,0.114112063,0.102272215,0.120564808,0.33450437,0.26,0.366908567,0.2,-0.05224241,0.016195916,0.002113894,0.033450437,0.301053929,0.167252183,0.335,-3.149412811,7.241241978,-0.699376692,2,4,6,Unknown,19.72,0,85.814,0,0.006,0.376,1.591,0.6,0.363,0.036,4.766,0.3419282
56.1,0.01,4.774,0.468,23.097,19-11-11_YC040,19-11-11_YC040_probe1,246,0,0,0,0,0,0.069773823,0.121449963,0.109140211,0.148132212,0.35142457,0.3,0.366449359,0.24,-0.064698294,0.014753663,0.004447978,0.035142457,0.316282117,0.175712287,0.351,-2.899144665,6.205777044,-0.736987471,2,4,6,Unknown,15.14,0.01,100.677,0,0.005,0.315,1.374,0.529,0.312,0.03,4.219,0.330104615
53.51,0.01,5.178,0.641,45.924,19-11-11_YC040,19-11-11_YC040_probe1,248,0,0,0,0,0,0.064323168,0.129308395,0.133046921,0.163822497,0.2331305,0.33,0.296518424,0.27,-0.22450793,0.013774139,-0.008530252,0.02331305,0.20981745,0.11656525,0.233,-2.282528436,5.176549797,-0.598600137,2,4,6,Unknown,12.67,0.01,110.058,0,0.005,0.619,1.263,0.736,0.482,0.046,3.189,-0.613449238
22.07,0.016,5.149,0.711,30.561,19-11-11_YC040,19-11-11_YC040_probe1,249,0,0,0,0,0,0.05094011,0.134161706,0.122764721,0.159463518,0.2158992,0.33,0.328351283,0.24,-0.1418732,0.011301373,-0.000336861,0.02158992,0.194309279,0.1079496,0.216,-2.831613255,5.403562036,-0.466107352,2,3,5,Go + MF,14.42,0.03,73.091,0,0.005,0.602,1.561,0.871,0.597,0.065,3.11,-0.404135616
0.27,0.986,3.859,1.095,2.794,19-11-11_YC040,19-11-11_YC040_probe1,25,0,0,0,0,0,0.046267475,0.079534645,0.072029206,0.079611076,0.42146435,0.17,0.112267022,0.06,-0.020053992,0.025067488,-0.000987322,0.042146435,0.379317918,0.210732177,0.421,-13.93663066,11.2091211,-1.938400958,3,,2,Complex Spike,10.16,0,2.733,0,0.087,1.128,2.144,1.599,1.156,0.166,6.06,-0.847415652
19.05,0.017,4.906,0.734,30.652,19-11-11_YC040,19-11-11_YC040_probe1,250,0,0,0,0,0,0.051006122,0.138805144,0.160664673,0.22341104,0.1812344,0.4,0.274749961,0.3,-0.15473814,0.01913965,0.000784258,0.01812344,0.163110964,0.090617202,0.181,-2.894675949,4.200370272,-0.58816825,2,3,5,Go + MF,15.15,0.02,72.415,0,0.006,0.666,1.633,0.9,0.623,0.068,2.992,-0.564107405
38.32,0.01,3.952,0.645,43.339,19-11-11_YC040,19-11-11_YC040_probe1,251,0,0,0,0,0,0.096740473,0.16703158,0.118275417,0.160989129,0.55110633,0.36,0.383794789,0.2,-0.06432812,0.023097677,0.007477255,0.055110633,0.4959957,0.275553167,0.551,-3.919005857,5.83510319,-1.266148021,2,4,6,Unknown,12.67,0.04,116.109,0,0.005,0.604,1.958,0.769,0.514,0.054,4.611,0.300497979
18.29,0.018,5.06,0.733,25.859,19-11-11_YC040,19-11-11_YC040_probe1,253,0,0,0,0,0,0.077702981,0.178803276,0.113132741,0.145685012,0.3349636,0.36,0.423903266,0.2,-0.03925707,0.018179782,0.031351562,0.033496359,0.301467231,0.167481795,0.335,-3.985807912,5.383033152,-0.685105275,2,3,5,Go + MF,16.34,0.04,64.125,0,0.007,0.621,1.593,0.913,0.633,0.071,2.972,0.29601728
13.24,0.057,6.891,0.643,10.662,19-11-11_YC040,19-11-11_YC040_probe1,27,0,0,0,0,0,0.07785823,0.117958796,0.10409925,0.129120165,0.6330186,0.27,0.243277285,0.2,-0.051459808,0.027111648,0.009894541,0.063301861,0.569716752,0.316509306,0.633,-6.181092663,7.2521147,-1.900591488,2,1,3,Potentially MLI,15.27,0.03,21.418,0,0.02,0.592,0.742,0.716,0.446,0.04,1.439,0.174950991
